日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2019-07-11,,,,,,,140.65,140.17,140.95,140.17,0.45,
2019-07-12,,,,,,,140.54,140.64,141.2,140.5,-0.11,
2019-07-15,,,,,,,141.58,140.62,141.58,140.62,1.04,
2019-07-16,,,,,,,141.82,141.52,142.12,141.52,0.24,
2019-07-17,,,,,,,140.97,141.18,141.44,140.75,-0.85,
2019-07-18,,,,,,,139.98,140.85,141.36,139.98,-0.99,
2019-07-19,,,,,,,141.03,140.27,141.3,140.27,1.05,
2019-07-22,,,,,,,142.01,140.95,142.08,140.95,0.98,
2019-07-23,,,,,,,142.06,142.02,143.0,141.93,0.05,
2019-07-24,,,,,,,142.89,142.23,142.96,142.23,0.83,
2019-07-25,,,,,,,143.33,142.75,143.41,142.73,0.44,
2019-07-26,,,,,,,143.3,143.2,143.3,142.93,-0.03,
2019-07-29,,,,,,,142.77,143.34,143.73,142.77,-0.53,
2019-07-30,,,,,,,140.8,142.88,143.44,140.37,-1.97,
2019-07-31,,,,,,,141.23,140.64,141.23,140.01,0.43,
2019-08-01,,,,,,,140.83,140.96,141.25,140.24,-0.4,
2019-08-02,,,,,,,138.48,140.48,140.48,138.06,-2.35,
2019-08-05,,,,,,,136.4,138.39,138.68,136.33,-2.08,
2019-08-06,,,,,,,136.33,135.84,136.41,132.85,-0.07,
2019-08-07,,,,,,,136.17,136.36,137.51,136.17,-0.16,
2019-08-08,,,,,,,137.51,136.15,137.56,136.15,1.34,
2019-08-12,,,,,,,137.61,137.44,138.18,137.44,0.1,
2019-08-13,,,,,,,136.36,137.56,137.56,136.36,-1.25,
2019-08-14,,,,,,,136.66,136.75,138.18,136.66,0.3,
2019-08-15,,,,,,,135.27,136.18,136.18,134.51,-1.39,
2019-08-16,,,,,,,136.12,135.34,136.17,135.34,0.85,
2019-08-19,,,,,,,137.83,136.25,137.86,136.25,1.71,
2019-08-20,,,,,,,138.22,137.9,138.92,137.9,0.39,
2019-08-21,,,,,,,138.92,138.22,138.92,138.22,0.7,
2019-08-22,,,,,,,138.64,138.99,139.77,138.56,-0.28,
2019-08-23,,,,,,,138.52,138.71,139.06,138.23,-0.12,
2019-08-26,,,,,,,135.94,137.85,137.85,135.74,-2.58,
2019-08-27,,,,,,,137.02,136.07,137.52,136.07,1.08,
2019-08-28,,,,,,,137.37,137.09,138.01,137.09,0.35,
2019-08-29,,,,,,,137.87,137.41,137.95,137.41,0.5,
2019-08-30,,,,,,,138.52,138.07,139.23,138.07,0.65,
2019-09-02,,,,,,,139.7,138.56,139.7,138.56,1.18,
2019-09-03,,,,,,,139.62,139.78,140.58,139.62,-0.08,
2019-09-04,,,,,,,140.67,139.55,140.67,139.54,1.05,
2019-09-05,,,,,,,140.8,140.9,141.66,140.63,0.13,
2019-09-06,,,,,,,140.92,140.9,141.61,140.77,0.12,
2019-09-09,,,,,,,140.7,141.08,141.56,140.61,-0.22,
2019-09-10,,,,,,,139.77,140.7,140.75,139.65,-0.93,
2019-09-11,,,,,,,140.13,139.84,140.37,139.84,0.36,
2019-09-12,,,,,,,140.73,140.31,141.18,140.31,0.6,
2019-09-16,,,,,,,140.32,140.78,140.91,140.24,-0.41,
2019-09-17,,,,,,,140.4,140.47,140.82,140.23,0.08,
2019-09-18,,,,,,,141.16,140.57,141.52,140.57,0.76,
2019-09-19,,,,,,,141.73,141.22,142.1,141.22,0.57,
2019-09-20,,,,,,,142.23,141.78,142.25,141.78,0.5,
2019-09-23,,,,,,,142.74,142.2,142.98,142.19,0.51,
2019-09-24,,,,,,,142.5,142.84,143.41,142.44,-0.24,
