日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2020-01-09,,,,,,,146.57,145.2,146.84,145.2,1.66,
2020-01-10,,,,,,,146.69,146.69,147.47,146.3,0.12,
2020-01-13,,,,,,,148.27,146.82,148.27,146.82,1.58,
2020-01-14,,,,,,,149.62,148.38,149.62,148.38,1.35,
2020-01-15,,,,,,,149.54,149.74,150.32,149.42,-0.08,
2020-01-16,,,,,,,149.94,149.44,149.94,149.32,0.4,
2020-01-17,,,,,,,149.87,150.08,150.64,149.72,-0.07,
2020-01-20,,,,,,,150.37,149.96,150.61,149.96,0.5,
2020-01-30,,,,,,,141.01,149.17,149.17,140.89,-9.36,
2020-01-31,,,,,,,141.77,141.08,142.65,139.93,0.76,
2020-02-03,,,,,,,139.06,140.9,140.9,135.45,-2.71,
2020-02-04,,,,,,,141.89,139.23,141.92,139.23,2.83,
2020-02-05,,,,,,,142.39,142.07,143.36,141.92,0.5,
2020-02-06,,,,,,,144.31,142.63,144.31,142.63,1.92,
2020-02-07,,,,,,,142.57,144.27,144.27,142.41,-1.74,
2020-02-10,,,,,,,141.6,142.17,142.51,140.29,-0.97,
2020-02-11,,,,,,,143.6,141.81,143.64,141.81,2.0,
2020-02-12,,,,,,,145.49,143.72,145.52,143.72,1.89,
2020-02-13,,,,,,,145.52,145.68,146.86,145.46,0.03,
2020-02-14,,,,,,,147.26,145.48,147.26,145.48,1.74,
2020-02-17,,,,,,,146.74,146.94,147.49,146.4,-0.52,
2020-02-18,,,,,,,145.66,146.75,147.5,145.59,-1.08,
2020-02-19,,,,,,,147.29,145.67,147.38,145.67,1.63,
2020-02-20,,,,,,,147.91,147.53,148.52,147.53,0.62,
2020-02-21,,,,,,,147.82,147.92,148.52,147.38,-0.09,
2020-02-24,,,,,,,146.56,147.39,147.39,146.11,-1.26,
2020-02-25,,,,,,,146.48,146.22,146.57,144.65,-0.08,
2020-02-26,,,,,,,145.3,146.26,146.48,145.11,-1.18,
2020-02-27,,,,,,,141.96,145.34,146.04,141.89,-3.34,
2020-03-02,,,,,,,141.44,141.42,142.26,139.15,-0.52,
2020-03-03,,,,,,,143.4,141.94,144.28,141.94,1.96,
2020-03-04,,,,,,,142.68,143.35,143.53,141.78,-0.72,
2020-03-05,,,,,,,145.18,143.0,145.23,143.0,2.5,
2020-03-06,,,,,,,144.26,145.08,145.08,144.09,-0.92,
2020-03-09,,,,,,,139.06,143.92,143.92,139.06,-5.2,
2020-03-10,,,,,,,139.0,138.67,139.0,135.89,-0.06,
2020-03-11,,,,,,,136.88,139.18,140.46,136.88,-2.12,
2020-03-12,,,,,,,128.92,136.52,136.52,128.14,-7.96,
2020-03-13,,,,,,,123.44,127.12,127.12,118.28,-5.48,
2020-03-16,,,,,,,118.28,123.44,124.45,118.28,-5.16,
2020-03-17,,,,,,,113.3,117.31,117.31,112.78,-4.98,
2020-03-18,,,,,,,111.66,113.54,114.98,111.66,-1.64,
2020-03-19,,,,,,,103.25,111.22,111.22,102.27,-8.41,
2020-03-20,,,,,,,109.53,103.87,110.25,103.87,6.28,
2020-03-23,,,,,,,106.46,108.77,108.77,104.56,-3.07,
2020-03-24,,,,,,,111.16,107.06,112.06,107.06,4.7,
2020-03-25,,,,,,,115.43,111.97,116.59,111.97,4.27,
2020-03-26,,,,,,,117.36,115.6,117.36,114.22,1.93,
2020-03-27,,,,,,,117.26,117.87,120.04,117.19,-0.1,
2020-03-30,,,,,,,117.47,116.72,117.47,114.66,0.21,
2020-03-31,,,,,,,117.83,117.63,119.17,117.27,0.36,
2020-04-01,,,,,,,118.6,117.84,118.6,117.39,0.77,
2020-04-06,,,,,,,120.76,118.78,120.76,118.4,2.16,
2020-04-07,,,,,,,123.12,121.17,123.27,121.17,2.36,
2020-04-08,,,,,,,125.68,123.11,125.78,123.01,2.56,
2020-04-09,,,,,,,125.31,125.91,127.44,125.03,-0.37,
2020-04-10,,,,,,,126.36,125.38,126.36,125.35,1.05,
2020-04-13,,,,,,,126.06,126.38,127.18,125.48,-0.3,
2020-04-14,,,,,,,128.55,126.35,128.57,126.35,2.49,
2020-04-15,,,,,,,130.16,128.85,130.58,128.85,1.61,
2020-04-16,,,,,,,130.67,129.95,130.87,129.22,0.51,
2020-04-17,,,,,,,130.75,131.12,133.1,130.37,0.08,
2020-04-20,,,,,,,131.77,130.8,131.77,130.34,1.02,
2020-04-21,,,,,,,128.73,131.69,132.26,128.48,-3.04,
2020-04-22,,,,,,,129.9,128.53,129.9,127.08,1.17,
2020-04-23,,,,,,,131.08,130.06,131.56,130.06,1.18,
2020-04-24,,,,,,,131.36,131.04,131.54,130.98,0.28,
2020-04-27,,,,,,,133.12,131.59,133.2,131.59,1.76,
2020-04-28,,,,,,,134.0,133.21,134.09,133.21,0.88,
2020-04-29,,,,,,,135.54,134.18,135.72,134.18,1.54,
2020-04-30,,,,,,,137.7,135.92,137.71,135.92,2.16,
2020-05-04,,,,,,,137.06,137.21,137.32,135.48,-0.64,
2020-05-05,,,,,,,138.41,137.2,139.19,137.2,1.35,
2020-05-06,,,,,,,138.68,138.55,140.02,138.55,0.27,
2020-05-07,,,,,,,140.8,138.79,140.8,138.79,2.12,
2020-05-08,,,,,,,141.05,140.99,142.55,140.99,0.25,
2020-05-11,,,,,,,141.8,141.34,142.25,141.34,0.75,
2020-05-12,,,,,,,141.43,141.83,142.78,140.64,-0.37,
2020-05-13,,,,,,,142.91,141.3,142.91,141.3,1.48,
2020-05-14,,,,,,,140.65,142.87,143.55,140.6,-2.26,
2020-05-15,,,,,,,141.64,140.96,142.72,139.86,0.99,
2020-05-18,,,,,,,140.97,141.48,141.84,140.65,-0.67,
2020-05-19,,,,,,,142.64,141.37,143.32,141.37,1.67,
2020-05-20,,,,,,,143.3,142.65,143.44,142.65,0.66,
2020-05-21,,,,,,,145.09,143.49,145.14,143.49,1.79,
2020-05-22,,,,,,,144.15,145.03,145.6,144.15,-0.94,
2020-05-25,,,,,,,146.61,144.3,146.61,143.64,2.46,
2020-05-26,,,,,,,146.81,146.75,148.42,146.75,0.2,
2020-05-27,,,,,,,146.79,146.98,148.25,146.29,-0.02,
2020-05-28,,,,,,,146.53,146.97,147.98,146.15,-0.26,
2020-05-29,,,,,,,147.38,146.54,147.54,146.25,0.85,
2020-06-01,,,,,,,149.34,147.56,149.35,147.56,1.96,
2020-06-02,,,,,,,149.05,149.47,150.32,148.66,-0.29,
2020-06-03,,,,,,,151.03,149.43,151.18,149.43,1.98,
2020-06-04,,,,,,,152.06,151.25,152.5,151.25,1.03,
2020-06-05,,,,,,,153.39,152.15,153.4,152.15,1.33,
2020-06-08,,,,,,,154.62,153.72,155.33,153.72,1.23,
2020-06-09,,,,,,,154.56,154.7,155.44,154.17,-0.06,
2020-06-10,,,,,,,155.76,154.61,156.16,154.61,1.2,
2020-06-11,,,,,,,152.42,155.75,156.63,152.2,-3.34,
2020-06-12,,,,,,,151.86,151.64,151.86,148.03,-0.56,
2020-06-15,,,,,,,151.41,151.93,153.13,151.41,-0.45,
2020-06-16,,,,,,,154.57,151.81,154.57,151.81,3.16,
2020-06-17,,,,,,,155.75,154.68,156.0,154.68,1.18,
2020-06-18,,,,,,,158.12,155.83,158.13,155.83,2.37,
2020-06-19,,,,,,,158.91,158.26,159.58,158.26,0.79,
2020-06-22,,,,,,,159.95,158.95,160.51,158.95,1.04,
2020-06-23,,,,,,,159.29,160.12,161.31,158.78,-0.66,
2020-06-24,,,,,,,159.63,159.43,160.57,159.32,0.34,
