日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2018-11-21,9741.52,9698.52,9753.69,9632.47,-2.47,,,,,,,
2018-11-22,9714.71,9769.33,9792.99,9702.77,-26.81,,,,,,,
2018-11-23,9667.3,9730.64,9738.8,9654.91,-47.41,,,,,,,
2018-11-26,9765.36,9679.98,9847.35,9679.98,98.06,,,,,,,
2018-11-27,9778.62,9728.95,9781.4,9688.74,13.26,,,,,,,
2018-11-28,9884.31,9774.03,9890.89,9767.14,105.69,,,,,,,
2018-11-29,9885.36,9959.87,10001.85,9885.36,1.05,,,,,,,
2018-11-30,9888.03,9899.24,9957.63,9888.03,2.67,,,,,,,
2018-12-03,10137.87,9979.21,10148.75,9979.21,249.84,,,,,,,
2018-12-04,10083.54,10120.43,10126.02,10061.7,-54.33,,,,,,,
2018-12-05,9916.74,9971.98,9971.98,9895.29,-166.8,,,,,,,
2018-12-06,9684.72,9850.08,9850.08,9664.75,-232.02,,,,,,,
2018-12-07,9760.88,9719.46,9785.2,9719.46,76.16,,,,,,,
2018-12-10,9647.54,9722.97,9722.97,9626.47,-113.34,,,,,,,
2018-12-11,9707.04,9661.72,9720.96,9661.72,59.5,,,,,,,
2018-12-12,9816.45,9741.45,9835.56,9741.45,109.41,,,,,,,
2018-12-13,9858.76,9827.32,9871.96,9815.5,42.31,,,,,,,
2018-12-14,9774.16,9818.95,9818.95,9718.94,-84.6,,,,,,,
2018-12-17,9787.53,9762.49,9826.88,9733.98,13.37,,,,,,,
2018-12-18,9718.82,9756.46,9756.67,9701.1,-68.71,,,,,,,
2018-12-19,9783.21,9720.92,9783.21,9720.92,64.39,,,,,,,
2018-12-20,9674.52,9729.29,9741.55,9658.5,-108.69,,,,,,,
2018-12-21,9676.67,9648.98,9683.95,9585.32,2.15,,,,,,,
2018-12-22,9646.16,9639.24,9652.19,9625.31,-30.51,,,,,,,
2018-12-24,9639.7,9646.53,9658.95,9613.29,-6.46,,,,,,,
2018-12-25,9527.09,9559.7,9559.7,9479.06,-112.61,,,,,,,
2018-12-26,9478.99,9544.87,9591.91,9473.3,-48.1,,,,,,,
2018-12-27,9641.56,9555.01,9670.97,9555.01,162.57,,,,,,,
2018-12-28,9727.41,9649.97,9727.41,9630.77,85.85,,,,,,,
2019-01-02,9554.14,9725.27,9737.68,9542.52,-173.27,,,,,,,
2019-01-03,9492.42,9494.25,9554.53,9474.47,-61.72,,,,,,,
2019-01-04,9382.51,9427.24,9427.24,9319.28,-109.91,,,,,,,
2019-01-07,9590.3,9460.2,9596.35,9460.2,207.79,,,,,,,
2019-01-08,9563.6,9591.56,9600.94,9547.63,-26.7,,,,,,,
2019-01-09,9738.31,9584.63,9741.64,9584.63,174.71,,,,,,,
2019-01-10,9720.69,9731.11,9731.11,9683.2,-17.62,,,,,,,
2019-01-11,9759.4,9753.63,9796.98,9736.0,38.71,,,,,,,
2019-01-14,9708.22,9737.67,9762.37,9677.49,-51.18,,,,,,,
2019-01-15,9806.04,9701.93,9806.04,9701.93,97.82,,,,,,,
2019-01-16,9763.81,9781.35,9803.99,9763.81,-42.23,,,,,,,
2019-01-17,9789.15,9773.31,9826.25,9759.51,25.34,,,,,,,
2019-01-18,9836.06,9781.39,9842.8,9771.15,46.91,,,,,,,
2019-01-21,9889.4,9870.27,9919.94,9870.27,53.34,,,,,,,
2019-01-22,9894.66,9880.54,9894.66,9855.47,5.26,,,,,,,
2019-01-23,9846.4,9869.54,9873.39,9828.03,-48.26,,,,,,,
2019-01-24,9877.12,9865.0,9892.82,9847.32,30.72,,,,,,,
2019-01-25,9969.61,9923.39,9980.08,9918.21,92.49,,,,,,,
2019-01-28,10013.33,10006.46,10020.6,9990.07,43.72,,,,,,,
2019-01-29,9931.59,9944.71,9952.34,9893.96,-81.74,,,,,,,
2019-01-30,9932.26,9915.97,9959.03,9909.81,0.67,,,,,,,
2019-02-11,10004.25,10029.84,10065.52,9988.83,71.99,,,,,,,
2019-02-12,10097.74,10032.08,10100.23,10032.08,93.49,,,,,,,
2019-02-13,10090.58,10123.61,10140.98,10074.34,-7.16,,,,,,,
2019-02-14,10089.01,10095.99,10135.62,10082.0,-1.57,,,,,,,
2019-02-15,10064.78,10111.18,10135.16,10055.5,-24.23,,,,,,,
2019-02-18,10145.28,10096.94,10165.77,10096.94,80.5,,,,,,,
2019-02-19,10152.26,10152.11,10173.47,10143.15,6.98,,,,,,,
2019-02-20,10272.46,10181.94,10272.46,10181.94,120.2,,,,,,,
2019-02-21,10319.53,10282.32,10319.53,10256.53,47.07,,,,,,,
2019-02-22,10322.92,10309.02,10322.92,10269.95,3.39,,,,,,,
2019-02-25,10390.93,10343.45,10390.93,10343.45,68.01,,,,,,,
2019-02-26,10391.55,10403.03,10416.91,10368.86,0.62,,,,,,,
2019-02-27,10389.17,10385.81,10403.05,10343.56,-2.38,,,,,,,
2019-03-04,10349.88,10385.25,10402.39,10313.18,-39.29,,,,,,,
2019-03-05,10305.26,10323.25,10334.34,10295.44,-44.62,,,,,,,
2019-03-06,10357.15,10328.18,10359.12,10327.9,51.89,,,,,,,
2019-03-07,10311.68,10359.47,10367.98,10299.46,-45.47,,,,,,,
2019-03-08,10241.75,10274.28,10274.28,10204.21,-69.93,,,,,,,
2019-03-11,10250.28,10224.27,10269.3,10214.02,8.53,,,,,,,
2019-03-12,10343.33,10294.37,10382.12,10294.37,93.05,,,,,,,
2019-03-13,10373.32,10331.27,10373.32,10331.27,29.99,,,,,,,
2019-03-14,10348.65,10391.3,10407.27,10339.64,-24.67,,,,,,,
2019-03-15,10439.24,10374.66,10439.24,10370.0,90.59,,,,,,,
2019-03-18,10512.7,10455.19,10512.7,10445.74,73.46,,,,,,,
2019-03-19,10512.32,10497.4,10525.6,10484.69,-0.38,,,,,,,
2019-03-20,10551.56,10529.3,10556.81,10506.96,39.24,,,,,,,
