日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2022-04-25,16620.9,16912.3,16912.3,16579.89,-404.19,,,,,,,
2022-04-26,16644.79,16677.84,16729.47,16582.11,23.89,,,,,,,
2022-04-27,16303.35,16427.32,16427.32,16219.41,-341.44,,,,,,,
2022-04-28,16419.38,16350.72,16455.57,16256.88,116.03,,,,,,,
2022-04-29,16592.18,16599.84,16663.66,16521.94,172.8,,,,,,,
2022-05-03,16498.9,16593.21,16604.87,16465.99,-93.28,,,,,,,
2022-05-04,16565.83,16531.37,16617.06,16514.3,66.93,,,,,,,
2022-05-05,16696.12,16689.98,16783.78,16650.81,130.29,,,,,,,
2022-05-06,16408.2,16491.11,16491.11,16312.17,-287.92,,,,,,,
2022-05-09,16048.92,16345.84,16345.84,16048.92,-359.28,,,,,,,
2022-05-10,16061.7,15891.4,16071.5,15734.44,12.78,,,,,,,
2022-05-11,16006.25,16053.75,16081.15,15953.27,-55.45,,,,,,,
2022-05-12,15616.68,15943.62,15943.62,15616.68,-389.57,,,,,,,
2022-05-13,15832.54,15687.15,15860.69,15687.15,215.86,,,,,,,
2022-05-16,15901.04,15943.69,16032.85,15847.46,68.5,,,,,,,
2022-05-17,16056.09,15915.93,16085.85,15915.93,155.05,,,,,,,
2022-05-18,16296.86,16174.78,16316.58,16172.8,240.77,,,,,,,
2022-05-19,16020.32,16111.49,16111.49,15892.73,-276.54,,,,,,,
2022-05-20,16144.85,16061.92,16181.66,16058.2,124.53,,,,,,,
2022-05-23,16156.41,16193.92,16249.45,16125.45,11.56,,,,,,,
2022-05-24,15963.63,16166.57,16219.8,15963.63,-192.78,,,,,,,
2022-05-25,16104.03,15987.74,16169.18,15980.9,140.4,,,,,,,
2022-05-26,15968.83,16128.21,16179.01,15949.61,-135.2,,,,,,,
2022-05-27,16266.22,16075.91,16266.22,16075.91,297.39,,,,,,,
2022-05-30,16610.62,16368.93,16610.62,16368.93,344.4,,,,,,,
2022-05-31,16807.77,16561.68,16807.77,16493.07,197.15,,,,,,,
2022-06-01,16675.09,16718.91,16811.04,16649.91,-132.68,,,,,,,
2022-06-02,16552.57,16605.46,16617.26,16540.55,-122.52,,,,,,,
2022-06-06,16605.96,16570.89,16654.12,16509.01,53.39,,,,,,,
2022-06-07,16512.88,16593.75,16593.75,16465.87,-93.08,,,,,,,
2022-06-08,16670.51,16538.67,16702.99,16538.67,157.63,,,,,,,
2022-06-09,16621.34,16643.95,16643.95,16557.54,-49.17,,,,,,,
2022-06-10,16460.12,16581.81,16581.81,16403.33,-161.22,,,,,,,
2022-06-13,16070.98,16295.07,16295.07,16055.89,-389.14,,,,,,,
2022-06-14,16047.37,15975.17,16067.8,15869.06,-23.61,,,,,,,
2022-06-15,15999.25,16025.84,16106.75,15981.56,-48.12,,,,,,,
2022-06-16,15838.61,16098.29,16209.25,15838.29,-160.64,,,,,,,
2022-06-17,15641.26,15794.16,15794.16,15573.38,-197.35,,,,,,,
2022-06-20,15367.58,15649.2,15667.68,15367.58,-273.68,,,,,,,
2022-06-21,15728.64,15427.33,15728.64,15427.33,361.06,,,,,,,
2022-06-22,15347.75,15687.46,15687.46,15346.95,-380.89,,,,,,,
2022-06-23,15176.44,15305.51,15380.28,15102.4,-171.31,,,,,,,
2022-06-24,15303.32,15232.34,15424.37,15232.34,126.88,,,,,,,
2022-06-27,15548.01,15409.08,15656.35,15409.08,244.69,,,,,,,
2022-06-28,15439.92,15519.56,15533.34,15375.65,-108.09,,,,,,,
2022-06-29,15240.13,15365.54,15365.54,15218.07,-199.79,,,,,,,
2022-06-30,14825.73,15146.92,15147.77,14825.73,-414.4,,,,,,,
2022-07-01,14343.08,14812.13,14812.13,14336.03,-482.65,,,,,,,
2022-07-04,14217.06,14237.83,14412.47,14167.1,-126.02,,,,,,,
2022-07-05,14349.2,14345.54,14488.8,14100.89,132.14,,,,,,,
2022-07-06,13985.51,14289.67,14319.32,13985.51,-363.69,,,,,,,
2022-07-07,14336.27,14052.18,14355.15,13951.81,350.76,,,,,,,
2022-07-08,14464.53,14462.5,14552.42,14373.84,128.26,,,,,,,
2022-07-11,14340.53,14478.31,14525.03,14313.94,-124.0,,,,,,,
2022-07-12,13950.62,14235.63,14235.63,13928.66,-389.91,,,,,,,
2022-07-13,14324.68,14194.94,14403.51,14194.94,374.06,,,,,,,
2022-07-14,14438.52,14252.02,14450.47,14159.39,113.84,,,,,,,
2022-07-15,14550.62,14483.96,14579.73,14378.33,112.1,,,,,,,
2022-07-18,14719.64,14589.1,14719.64,14589.1,169.02,,,,,,,
2022-07-19,14694.08,14638.45,14720.13,14598.99,-25.56,,,,,,,
2022-07-20,14733.22,14810.4,14906.95,14694.2,39.14,,,,,,,
2022-07-21,14937.7,14744.17,14937.7,14716.02,204.48,,,,,,,
2022-07-22,14949.36,14953.27,14996.24,14902.32,11.66,,,,,,,
2022-07-25,14936.33,14902.25,14968.23,14851.37,-13.03,,,,,,,
2022-07-26,14806.78,14912.41,14912.41,14750.71,-129.55,,,,,,,
2022-07-27,14921.59,14791.71,14921.59,14717.02,114.81,,,,,,,
2022-07-28,14891.9,14978.95,15031.99,14849.94,-29.69,,,,,,,
2022-07-29,15000.07,14950.18,15035.27,14929.49,108.17,,,,,,,
2022-08-01,14981.69,14982.27,14994.36,14886.81,-18.38,,,,,,,
2022-08-02,14747.23,14860.94,14860.94,14663.46,-234.46,,,,,,,
2022-08-03,14777.02,14757.51,14777.02,14673.35,29.79,,,,,,,
2022-08-04,14702.2,14741.47,14766.57,14545.69,-74.82,,,,,,,
2022-08-05,15036.04,14802.34,15041.41,14802.34,333.84,,,,,,,
2022-08-08,15020.41,14972.21,15034.87,14908.17,-15.63,,,,,,,
2022-08-09,15050.28,14965.12,15077.63,14905.23,29.87,,,,,,,
2022-08-10,14939.02,14940.76,14982.33,14890.55,-111.26,,,,,,,
2022-08-11,15197.85,15087.59,15204.79,15087.59,258.83,,,,,,,
2022-08-12,15288.97,15203.91,15298.42,15198.93,91.12,,,,,,,
2022-08-15,15417.35,15332.92,15437.23,15315.12,128.38,,,,,,,
2022-08-16,15420.57,15435.04,15451.83,15392.49,3.22,,,,,,,
2022-08-17,15465.45,15423.44,15475.89,15390.84,44.88,,,,,,,
2022-08-18,15396.76,15384.73,15396.76,15311.22,-68.69,,,,,,,
2022-08-19,15408.78,15394.36,15458.45,15346.26,12.02,,,,,,,
2022-08-22,15245.14,15375.2,15375.2,15229.36,-163.64,,,,,,,
2022-08-23,15095.89,15225.17,15225.17,15086.43,-149.25,,,,,,,
2022-08-24,15069.19,15112.15,15183.96,15053.52,-26.7,,,,,,,
2022-08-25,15200.04,15105.31,15244.06,15105.31,130.85,,,,,,,
2022-08-26,15278.44,15221.5,15337.25,15221.5,78.4,,,,,,,
2022-08-29,14926.19,15197.19,15197.19,14843.72,-352.25,,,,,,,
