日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2016-10-07,9265.81,9289.66,9289.95,9249.06,-18.5,,,,,,,
2016-10-11,9219.82,9311.79,9327.71,9167.72,-45.99,,,,,,,
2016-10-12,9252.6,9201.55,9258.69,9166.58,32.78,,,,,,,
2016-10-13,9219.17,9268.22,9285.05,9187.78,-33.43,,,,,,,
2016-10-14,9165.17,9198.26,9216.63,9149.87,-54.0,,,,,,,
2016-10-17,9176.22,9150.67,9182.67,9074.99,11.05,,,,,,,
2016-10-18,9222.58,9175.07,9222.58,9157.4,46.36,,,,,,,
2016-10-19,9283.99,9227.98,9298.87,9226.46,61.41,,,,,,,
2016-10-20,9317.24,9288.49,9331.89,9279.15,33.25,,,,,,,
2016-10-21,9306.57,9322.55,9348.09,9292.53,-10.67,,,,,,,
2016-10-24,9322.5,9333.94,9343.57,9308.53,15.93,,,,,,,
2016-10-25,9385.65,9338.09,9399.97,9334.8,63.15,,,,,,,
2016-10-26,9362.25,9355.66,9372.74,9338.84,-23.4,,,,,,,
2016-10-27,9299.55,9363.9,9370.32,9286.86,-62.7,,,,,,,
2016-10-28,9306.92,9307.39,9320.57,9276.71,7.37,,,,,,,
2016-10-31,9290.12,9283.2,9314.34,9194.48,-16.8,,,,,,,
2016-11-01,9272.7,9272.3,9289.12,9236.82,-17.42,,,,,,,
2016-11-02,9139.04,9230.23,9230.23,9139.04,-133.66,,,,,,,
2016-11-03,9067.27,9126.29,9154.19,9067.27,-71.77,,,,,,,
2016-11-04,9068.15,9065.11,9098.88,9048.21,0.88,,,,,,,
2016-11-07,9189.84,9102.97,9191.67,9102.97,121.69,,,,,,,
2016-11-08,9217.43,9214.95,9230.2,9165.0,27.59,,,,,,,
2016-11-09,8943.2,9252.27,9296.86,8926.6,-274.23,,,,,,,
2016-11-10,9152.18,9070.64,9179.18,9070.64,208.98,,,,,,,
2016-11-11,8957.76,9067.65,9067.65,8949.38,-194.42,,,,,,,
2016-11-14,8940.4,8955.27,8991.94,8879.69,-17.36,,,,,,,
2016-11-15,8931.03,8927.92,8981.05,8923.36,-9.37,,,,,,,
2016-11-16,8962.22,8955.76,9032.31,8955.76,31.19,,,,,,,
2016-11-17,8995.26,8984.57,8998.23,8936.3,33.04,,,,,,,
2016-11-18,9008.79,8991.5,9025.98,8958.22,13.53,,,,,,,
2016-11-21,9041.11,9009.78,9049.76,8986.4,32.32,,,,,,,
2016-11-22,9133.39,9058.58,9161.19,9058.58,92.28,,,,,,,
2016-11-23,9178.23,9146.72,9202.72,9146.72,44.84,,,,,,,
2016-11-24,9152.11,9164.84,9183.16,9137.56,-26.12,,,,,,,
2016-11-25,9159.07,9149.35,9191.34,9148.63,6.96,,,,,,,
2016-11-28,9222.24,9167.33,9241.54,9167.33,63.17,,,,,,,
2016-11-29,9192.38,9220.95,9249.06,9192.38,-29.86,,,,,,,
2016-11-30,9240.71,9196.09,9240.71,9189.62,48.33,,,,,,,
2016-12-01,9263.53,9245.55,9278.96,9241.78,22.82,,,,,,,
2016-12-02,9189.49,9214.56,9214.56,9165.9,-74.04,,,,,,,
2016-12-05,9160.66,9194.46,9212.19,9138.64,-28.83,,,,,,,
2016-12-06,9250.77,9209.8,9280.65,9209.8,90.11,,,,,,,
2016-12-07,9263.89,9279.0,9299.92,9247.5,13.12,,,,,,,
2016-12-08,9375.86,9308.9,9376.41,9308.9,111.97,,,,,,,
2016-12-09,9392.68,9383.07,9399.25,9366.86,16.82,,,,,,,
2016-12-12,9349.94,9402.05,9430.34,9336.45,-42.74,,,,,,,
2016-12-13,9382.14,9361.97,9382.14,9342.56,32.2,,,,,,,
2016-12-14,9368.52,9395.6,9413.13,9353.25,-13.62,,,,,,,
2016-12-15,9360.35,9337.21,9370.51,9309.79,-8.17,,,,,,,
2016-12-16,9326.78,9352.27,9379.75,9326.78,-33.57,,,,,,,
2016-12-19,9239.32,9316.06,9317.03,9237.98,-87.46,,,,,,,
2016-12-20,9242.41,9229.74,9258.69,9199.84,3.09,,,,,,,
2016-12-21,9204.26,9234.94,9263.5,9204.26,-38.15,,,,,,,
2016-12-22,9118.75,9204.29,9209.72,9118.75,-85.51,,,,,,,
2016-12-23,9078.64,9112.33,9128.83,9078.64,-40.11,,,,,,,
2016-12-26,9110.54,9088.99,9127.74,9083.28,31.9,,,,,,,
2016-12-27,9109.27,9120.88,9132.05,9100.83,-1.27,,,,,,,
2016-12-28,9201.4,9120.9,9203.56,9120.9,92.13,,,,,,,
2016-12-29,9153.09,9172.39,9196.02,9149.16,-48.31,,,,,,,
2016-12-30,9253.5,9186.3,9259.09,9186.3,100.41,,,,,,,
2017-01-03,9272.88,9252.56,9273.65,9235.95,19.38,,,,,,,
2017-01-04,9286.96,9279.52,9299.62,9266.03,14.08,,,,,,,
2017-01-05,9358.14,9282.56,9358.42,9282.45,71.18,,,,,,,
2017-01-06,9372.22,9371.41,9381.11,9351.25,14.08,,,,,,,
2017-01-09,9342.42,9376.48,9404.9,9328.19,-29.8,,,,,,,
2017-01-10,9349.64,9344.19,9353.6,9319.45,7.22,,,,,,,
2017-01-11,9345.74,9370.17,9384.0,9333.49,-3.9,,,,,,,
2017-01-12,9410.18,9356.12,9430.58,9356.12,64.44,,,,,,,
2017-01-13,9378.83,9373.7,9387.68,9352.08,-31.35,,,,,,,
2017-01-16,9292.33,9356.54,9359.01,9281.21,-86.5,,,,,,,
2017-01-17,9354.53,9301.96,9354.53,9294.68,62.2,,,,,,,
2017-01-18,9341.97,9344.74,9350.95,9322.44,-12.56,,,,,,,
2017-01-19,9318.12,9324.83,9337.64,9287.54,-23.85,,,,,,,
2017-01-20,9331.46,9326.8,9350.07,9317.62,13.34,,,,,,,
