日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2020-08-10,,,,,,,164.24,165.28,165.97,163.62,-1.06,
2020-08-11,,,,,,,162.56,164.43,165.07,162.16,-1.68,
2020-08-12,,,,,,,162.91,162.5,162.91,161.27,0.35,
2020-08-13,,,,,,,162.62,163.23,164.34,162.44,-0.29,
2020-08-14,,,,,,,164.05,162.56,164.05,162.0,1.43,
2020-08-17,,,,,,,165.0,164.16,165.0,164.07,0.95,
2020-08-18,,,,,,,164.54,165.11,165.7,163.75,-0.46,
2020-08-19,,,,,,,164.31,164.71,166.25,164.07,-0.23,
2020-08-20,,,,,,,156.73,164.12,164.32,153.57,-7.58,
2020-08-21,,,,,,,160.36,157.06,160.36,157.06,3.63,
2020-08-24,,,,,,,161.86,160.41,161.86,160.09,1.5,
2020-08-25,,,,,,,163.57,162.07,163.57,162.07,1.71,
2020-08-26,,,,,,,165.63,163.71,165.67,163.71,2.06,
2020-08-27,,,,,,,165.81,165.81,167.29,165.34,0.18,
2020-08-28,,,,,,,165.86,165.79,166.57,165.15,0.05,
2020-08-31,,,,,,,166.03,166.11,167.59,165.76,0.17,
2020-09-01,,,,,,,166.35,166.06,166.75,165.26,0.32,
2020-09-02,,,,,,,167.59,166.62,167.66,166.62,1.24,
2020-09-03,,,,,,,167.33,167.74,168.67,167.27,-0.26,
2020-09-04,,,,,,,166.53,166.68,166.68,164.07,-0.8,
2020-09-07,,,,,,,164.17,166.82,167.99,163.97,-2.36,
2020-09-08,,,,,,,165.51,164.41,165.86,164.34,1.34,
2020-09-09,,,,,,,165.5,165.15,165.63,163.16,-0.01,
2020-09-10,,,,,,,165.11,165.85,167.14,165.05,-0.39,
2020-09-11,,,,,,,164.17,165.16,165.52,163.32,-0.94,
2020-09-14,,,,,,,165.75,164.28,165.96,164.28,1.58,
2020-09-15,,,,,,,166.65,165.82,167.21,165.82,0.9,
2020-09-16,,,,,,,167.55,166.98,168.32,166.98,0.9,
2020-09-17,,,,,,,167.64,167.55,168.66,167.47,0.09,
2020-09-18,,,,,,,168.91,167.7,168.92,167.7,1.27,
2020-09-21,,,,,,,167.36,168.92,169.64,167.36,-1.55,
2020-09-22,,,,,,,165.1,167.43,167.45,164.59,-2.26,
2020-09-23,,,,,,,165.16,165.28,166.5,164.65,0.06,
2020-09-24,,,,,,,161.81,164.75,164.75,161.68,-3.35,
2020-09-25,,,,,,,158.6,162.01,163.44,156.66,-3.21,
2020-09-28,,,,,,,160.83,159.08,161.12,159.08,2.23,
2020-09-29,,,,,,,160.52,161.12,162.18,160.52,-0.31,
2020-09-30,,,,,,,162.05,160.56,162.05,159.97,1.53,
2020-10-05,,,,,,,162.83,162.26,162.85,162.16,0.78,
2020-10-06,,,,,,,164.42,163.08,164.53,163.08,1.59,
2020-10-07,,,,,,,164.21,164.34,164.76,163.81,-0.21,
2020-10-08,,,,,,,164.96,164.42,165.46,164.42,0.75,
2020-10-12,,,,,,,164.67,165.07,165.82,164.66,-0.29,
2020-10-13,,,,,,,165.29,164.74,165.29,163.78,0.62,
2020-10-14,,,,,,,165.8,165.38,166.46,165.33,0.51,
2020-10-15,,,,,,,165.91,165.78,166.65,165.34,0.11,
2020-10-16,,,,,,,164.75,166.0,166.77,164.66,-1.16,
2020-10-19,,,,,,,165.23,164.86,165.77,164.86,0.48,
2020-10-20,,,,,,,165.65,165.28,166.08,165.1,0.42,
2020-10-21,,,,,,,166.03,165.75,166.85,165.75,0.38,
2020-10-22,,,,,,,165.57,166.08,166.48,165.25,-0.46,
2020-10-23,,,,,,,166.04,165.64,166.2,165.64,0.47,
2020-10-26,,,,,,,164.31,166.21,166.6,164.31,-1.73,
2020-10-27,,,,,,,164.98,164.07,164.98,163.33,0.67,
2020-10-28,,,,,,,163.79,165.06,165.96,163.65,-1.19,
2020-10-29,,,,,,,163.1,163.3,163.3,161.34,-0.69,
2020-10-30,,,,,,,161.93,163.11,163.73,161.7,-1.17,
2020-11-02,,,,,,,161.25,162.09,162.66,160.67,-0.68,
2020-11-03,,,,,,,162.65,161.58,163.08,161.58,1.4,
2020-11-04,,,,,,,164.29,162.88,164.29,162.34,1.64,
2020-11-05,,,,,,,165.23,164.36,165.68,164.36,0.94,
2020-11-06,,,,,,,165.81,165.45,167.06,165.45,0.58,
2020-11-09,,,,,,,168.13,166.28,168.13,166.28,2.32,
2020-11-10,,,,,,,165.71,167.99,168.08,164.97,-2.42,
2020-11-11,,,,,,,166.87,165.92,166.91,165.92,1.16,
2020-11-12,,,,,,,165.91,166.95,167.54,165.6,-0.96,
2020-11-13,,,,,,,166.67,165.92,166.67,165.69,0.76,
2020-11-16,,,,,,,168.49,167.05,168.49,167.05,1.82,
2020-11-17,,,,,,,168.35,168.78,169.66,168.26,-0.14,
2020-11-18,,,,,,,169.98,168.47,170.04,168.47,1.63,
2020-11-19,,,,,,,170.47,169.99,170.66,169.85,0.49,
2020-11-20,,,,,,,171.39,170.58,171.54,170.58,0.92,
2020-11-23,,,,,,,173.06,171.74,173.48,171.74,1.67,
2020-11-24,,,,,,,172.61,173.27,174.2,172.47,-0.45,
2020-11-25,,,,,,,172.22,172.94,174.11,171.5,-0.39,
2020-11-26,,,,,,,173.93,172.52,173.93,172.52,1.71,
2020-11-27,,,,,,,175.24,174.03,175.24,173.9,1.31,
2020-11-30,,,,,,,176.62,176.51,178.01,176.51,1.38,
2020-12-01,,,,,,,177.93,177.92,178.8,176.57,1.31,
2020-12-02,,,,,,,180.0,178.22,180.3,178.22,2.07,
2020-12-03,,,,,,,179.81,180.01,180.91,179.14,-0.19,
2020-12-04,,,,,,,180.31,179.95,180.89,179.95,0.5,
2020-12-07,,,,,,,179.64,180.59,181.9,178.45,-0.67,
2020-12-08,,,,,,,181.22,179.59,181.32,179.59,1.58,
2020-12-09,,,,,,,182.66,181.62,183.87,181.62,1.44,
2020-12-10,,,,,,,180.53,181.57,181.99,179.54,-2.13,
2020-12-11,,,,,,,179.39,180.86,181.94,177.01,-1.14,
2020-12-14,,,,,,,180.28,179.75,181.01,179.66,0.89,
2020-12-15,,,,,,,176.93,180.48,181.02,176.78,-3.35,
2020-12-16,,,,,,,180.29,177.35,180.77,177.35,3.36,
2020-12-17,,,,,,,179.74,180.3,181.54,178.9,-0.55,
2020-12-18,,,,,,,179.32,179.85,180.54,179.18,-0.42,
2020-12-21,,,,,,,179.36,179.52,180.17,177.59,0.04,
2020-12-22,,,,,,,177.76,179.33,181.12,177.72,-1.6,
2020-12-23,,,,,,,179.45,177.99,179.81,177.99,1.69,
2020-12-24,,,,,,,179.69,179.73,180.75,179.49,0.24,
2020-12-25,,,,,,,180.49,179.86,180.9,179.6,0.8,
2020-12-28,,,,,,,181.69,180.67,181.78,180.67,1.2,
2020-12-29,,,,,,,182.38,181.8,183.24,181.8,0.69,
2020-12-30,,,,,,,184.24,182.56,184.33,182.56,1.86,
2020-12-31,,,,,,,184.1,184.48,185.71,183.62,-0.14,
2021-01-04,,,,,,,185.8,184.29,185.8,184.29,1.7,
2021-01-05,,,,,,,185.95,185.81,186.31,184.9,0.15,
