日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2017-12-04,10651.11,10617.27,10665.43,10565.68,50.74,,,,,,,
2017-12-05,10566.85,10607.62,10635.71,10540.74,-84.26,,,,,,,
2017-12-06,10393.92,10541.03,10541.03,10376.65,-172.93,,,,,,,
2017-12-07,10355.76,10404.42,10418.97,10322.76,-38.16,,,,,,,
2017-12-08,10398.62,10406.35,10419.28,10336.26,42.86,,,,,,,
2017-12-11,10473.09,10438.33,10504.67,10438.33,74.47,,,,,,,
2017-12-12,10443.28,10488.73,10495.24,10408.06,-29.81,,,,,,,
2017-12-13,10470.7,10447.11,10489.17,10444.7,27.42,,,,,,,
2017-12-14,10538.01,10494.6,10577.53,10494.6,67.31,,,,,,,
2017-12-15,10491.44,10517.21,10520.66,10436.11,-46.57,,,,,,,
2017-12-18,10506.52,10478.74,10526.41,10472.39,15.08,,,,,,,
2017-12-19,10467.34,10508.33,10544.0,10452.08,-39.18,,,,,,,
2017-12-20,10504.52,10470.36,10514.31,10470.36,37.18,,,,,,,
2017-12-21,10488.97,10526.97,10545.78,10488.97,-15.55,,,,,,,
2017-12-22,10537.27,10503.1,10537.27,10486.52,48.3,,,,,,,
2017-12-25,10522.49,10546.64,10556.65,10514.54,-14.78,,,,,,,
2017-12-26,10421.91,10526.14,10528.92,10408.12,-100.58,,,,,,,
2017-12-27,10486.67,10419.81,10497.77,10419.81,64.76,,,,,,,
2017-12-28,10567.64,10513.29,10592.04,10513.29,80.97,,,,,,,
2017-12-29,10642.86,10590.95,10659.98,10590.95,75.22,,,,,,,
2018-01-02,10710.73,10664.82,10710.73,10650.77,67.87,,,,,,,
2018-01-03,10801.57,10759.61,10813.16,10759.61,90.84,,,,,,,
2018-01-04,10848.63,10834.58,10853.46,10794.25,47.06,,,,,,,
2018-01-05,10879.8,10856.92,10879.8,10815.68,31.17,,,,,,,
2018-01-08,10915.75,10899.09,10918.47,10869.12,35.95,,,,,,,
2018-01-09,10914.89,10922.35,10931.0,10860.77,-0.86,,,,,,,
2018-01-10,10831.09,10915.32,10934.75,10819.25,-83.8,,,,,,,
2018-01-11,10810.06,10824.54,10844.08,10770.1,-21.03,,,,,,,
