日期,TWSE收盤指數,TWSE開盤價,TWSE最高價,TWSE最低價,TWSE漲跌點數,TWSE漲跌幅,TPEX收盤指數,TPEX開盤價,TPEX最高價,TPEX最低價,TPEX漲跌點數,TPEX漲跌幅
2022-02-10,,,,,,,222.15,221.41,223.01,221.28,1.15,
2022-02-11,,,,,,,222.1,221.69,222.72,220.43,-0.05,
2022-02-14,,,,,,,216.81,221.14,221.14,216.65,-5.29,
2022-02-15,,,,,,,217.65,217.02,219.95,217.02,0.84,
2022-02-16,,,,,,,220.67,218.44,221.49,218.44,3.02,
2022-02-17,,,,,,,220.07,220.8,221.73,219.35,-0.6,
2022-02-18,,,,,,,221.17,219.63,221.17,218.13,1.1,
2022-02-21,,,,,,,220.91,221.08,221.48,220.29,-0.26,
2022-02-22,,,,,,,216.78,220.71,220.71,215.4,-4.13,
2022-02-23,,,,,,,218.65,216.92,218.77,216.92,1.87,
2022-02-24,,,,,,,211.97,218.33,218.33,211.39,-6.68,
2022-02-25,,,,,,,214.81,212.6,215.58,212.6,2.84,
2022-03-01,,,,,,,218.4,215.36,218.4,215.36,3.59,
2022-03-02,,,,,,,219.01,218.38,219.01,216.82,0.61,
2022-03-03,,,,,,,219.55,219.31,221.57,219.31,0.54,
2022-03-04,,,,,,,217.09,219.35,219.35,217.03,-2.46,
2022-03-07,,,,,,,208.56,216.73,216.73,207.65,-8.53,
2022-03-08,,,,,,,203.36,207.66,209.08,203.22,-5.2,
2022-03-09,,,,,,,207.03,204.11,207.33,204.11,3.67,
2022-03-10,,,,,,,211.06,208.05,212.14,208.05,4.03,
2022-03-11,,,,,,,209.8,211.0,211.0,209.03,-1.26,
2022-03-14,,,,,,,209.84,209.94,211.45,208.74,0.04,
2022-03-15,,,,,,,203.18,209.79,209.79,203.18,-6.66,
2022-03-16,,,,,,,204.17,203.66,206.63,203.23,0.99,
2022-03-17,,,,,,,211.47,205.15,211.7,205.15,7.3,
2022-03-18,,,,,,,213.23,211.61,213.23,211.09,1.76,
2022-03-21,,,,,,,213.66,213.55,214.71,213.48,0.43,
2022-03-22,,,,,,,214.79,213.77,214.79,213.65,1.13,
2022-03-23,,,,,,,216.79,215.19,217.45,215.19,2.0,
2022-03-24,,,,,,,217.63,216.73,217.66,215.68,0.84,
2022-03-25,,,,,,,216.34,217.77,218.8,216.28,-1.29,
2022-03-28,,,,,,,215.42,216.01,216.03,213.73,-0.92,
2022-03-29,,,,,,,216.95,215.66,217.08,215.66,1.53,
2022-03-30,,,,,,,218.35,217.11,219.15,217.11,1.4,
2022-03-31,,,,,,,217.06,218.45,218.82,216.94,-1.29,
2022-04-01,,,,,,,216.55,216.66,216.66,214.56,-0.51,
